order_number;arrival;start;end;queue_time;preperation_time;stall;order
8751;22:38:32;22:39:17;22:42:27;00:00:45;00:03:10;italian2;aperol_spritz/beer/arrabiata_vegi/pizza_4_cheeses/
8752;22:38:35;22:40:49;22:41:16;00:02:14;00:00:27;italian2;beer/coke/still_water/spaghetti_bolo/pizza_pepperoni/
8753;22:40:49;22:41:52;22:44:15;00:01:03;00:02:23;italian2;aperol_spritz/beer/
8754;22:41:52;22:43:23;22:44:52;00:01:31;00:01:29;italian2;beer/still_water/red_wine/cava/spaghetti_bolo/pizza_margherita/
8755;22:43:23;22:44:08;22:44:46;00:00:45;00:00:38;italian2;aperol_spritz/beer/cava/garlic_bread/pizza_margherita/
8756;22:44:08;22:45:30;22:47:31;00:01:22;00:02:01;italian2;cava/pizza_4_cheeses/
8757;22:45:30;22:45:34;22:47:03;00:00:04;00:01:29;italian2;beer/spaghetti_bolo/
8758;22:45:34;22:45:38;22:47:12;00:00:04;00:01:34;italian2;aperol_spritz/beer/still_water/
8759;22:45:38;22:47:03;22:48:19;00:01:25;00:01:16;italian2;beer/carbonara/arrabiata_vegi/quarter_pizza_4_cheeses/
8760;22:45:59;22:47:12;22:47:38;00:01:13;00:00:26;italian2;red_wine/carbonara/arrabiata_vegi/quarter_pizza_margherita/
8761;22:46:07;22:47:31;22:48:58;00:01:24;00:01:27;italian2;beer/
8762;22:46:14;22:47:38;22:48:50;00:01:24;00:01:12;italian2;beer/spaghetti_bolo/pizza_margherita/
8763;22:46:30;22:48:19;22:50:06;00:01:49;00:01:47;italian2;aperol_spritz/beer/
8764;22:46:34;22:48:50;22:51:40;00:02:16;00:02:50;italian2;aperol_spritz/beer/white_wine/cava/garlic_bread/spaghetti_bolo/pizza_margherita/
8765;22:47:06;22:48:58;22:51:32;00:01:52;00:02:34;italian2;beer/
8766;22:47:09;22:50:06;22:50:56;00:02:57;00:00:50;italian2;beer/
8767;22:47:41;22:50:56;22:52:23;00:03:15;00:01:27;italian2;beer/white_wine/
8768;22:48:19;22:51:32;22:52:23;00:03:13;00:00:51;italian2;aperol_spritz/beer/still_water/
8769;22:49:51;22:51:50;22:54:42;00:01:59;00:02:52;italian2;red_wine/white_wine/cava/
8770;22:51:50;22:53:24;22:54:06;00:01:34;00:00:42;italian2;coke/
8771;22:53:24;22:54:47;22:55:40;00:01:23;00:00:53;italian2;beer/garlic_bread/spaghetti_bolo/
8772;22:54:47;22:55:04;22:57:49;00:00:17;00:02:45;italian2;aperol_spritz/beer/red_wine/white_wine/spaghetti_bolo/
8773;22:55:04;22:56:16;22:57:35;00:01:12;00:01:19;italian2;beer/
8774;22:56:16;22:56:19;22:57:36;00:00:03;00:01:17;italian2;aperol_spritz/red_wine/spaghetti_bolo/
8775;22:56:19;22:57:35;22:59:47;00:01:16;00:02:12;italian2;beer/coke/spaghetti_bolo/pizza_pepperoni/
8776;22:56:29;22:58:02;22:58:35;00:01:33;00:00:33;italian2;aperol_spritz/beer/coke/arrabiata_vegi/
8777;22:58:02;22:59:09;23:00:10;00:01:07;00:01:01;italian2;beer/
8778;22:59:09;22:59:16;23:00:41;00:00:07;00:01:25;italian2;aperol_spritz/beer/coke/white_wine/arrabiata_vegi/pizza_margherita/
8779;22:59:16;23:00:26;23:02:49;00:01:10;00:02:23;italian2;aperol_spritz/beer/sparkling_water/
8780;23:00:26;23:01:17;23:03:18;00:00:51;00:02:01;italian2;aperol_spritz/beer/coke/still_water/spaghetti_bolo/
8781;23:01:17;23:03:52;23:06:39;00:02:35;00:02:47;italian2;aperol_spritz/beer/red_wine/quarter_pizza_4_cheeses/
8782;23:03:52;23:04:15;23:06:20;00:00:23;00:02:05;italian2;aperol_spritz/beer/arrabiata_vegi/
8783;23:04:15;23:04:22;23:05:25;00:00:07;00:01:03;italian2;beer/white_wine/arrabiata_vegi/pizza_margherita/
8784;23:04:22;23:05:25;23:06:48;00:01:03;00:01:23;italian2;aperol_spritz/white_wine/
8785;23:04:26;23:06:20;23:08:34;00:01:54;00:02:14;italian2;coke/spaghetti_bolo/pizza_pepperoni/
8786;23:04:38;23:06:39;23:07:48;00:02:01;00:01:09;italian2;aperol_spritz/beer/white_wine/spaghetti_bolo/
8787;23:05:12;23:06:48;23:08:33;00:01:36;00:01:45;italian2;aperol_spritz/beer/coke/still_water/red_wine/
8788;23:05:14;23:07:48;23:09:27;00:02:34;00:01:39;italian2;beer/sparkling_water/red_wine/white_wine/garlic_bread/spaghetti_bolo/
8789;23:05:37;23:08:33;23:09:58;00:02:56;00:01:25;italian2;beer/white_wine/arrabiata_vegi/
8790;23:07:18;23:08:38;23:10:24;00:01:20;00:01:46;italian2;aperol_spritz/beer/coke/spaghetti_bolo/pizza_4_cheeses/
8791;23:08:38;23:09:27;23:11:44;00:00:49;00:02:17;italian2;beer/coke/
8792;23:09:24;23:11:05;23:12:50;00:01:41;00:01:45;italian2;beer/cava/spaghetti_bolo/
8793;23:11:05;23:13:08;23:13:46;00:02:03;00:00:38;italian2;aperol_spritz/beer/red_wine/cava/
8794;23:13:08;23:13:58;23:14:12;00:00:50;00:00:14;italian2;beer/arrabiata_vegi/pizza_pepperoni/
8795;23:13:58;23:15:35;23:19:22;00:01:37;00:03:47;italian2;beer/
8796;23:15:35;23:16:03;23:18:08;00:00:28;00:02:05;italian2;aperol_spritz/beer/arrabiata_vegi/
8797;23:16:03;23:17:20;23:19:32;00:01:17;00:02:12;italian2;beer/spaghetti_bolo/pizza_margherita/
8798;23:17:20;23:18:57;23:19:37;00:01:37;00:00:40;italian2;beer/red_wine/cava/
8799;23:18:57;23:19:22;23:21:58;00:00:25;00:02:36;italian2;beer/pizza_margherita/
8800;23:19:15;23:21:17;23:22:30;00:02:02;00:01:13;italian2;beer/coke/arrabiata_vegi/quarter_pizza_4_cheeses/
8801;23:21:17;23:21:19;23:22:31;00:00:02;00:01:12;italian2;beer/spaghetti_bolo/pizza_pepperoni/
8802;23:21:19;23:21:58;23:22:26;00:00:39;00:00:28;italian2;beer/
8803;23:21:33;23:23:33;23:24:57;00:02:00;00:01:24;italian2;aperol_spritz/beer/red_wine/spaghetti_bolo/pizza_4_cheeses/
8804;23:23:33;23:23:44;23:27:15;00:00:11;00:03:31;italian2;aperol_spritz/beer/arrabiata_vegi/
8805;23:23:44;23:24:31;23:25:48;00:00:47;00:01:17;italian2;coke/spaghetti_bolo/pizza_pepperoni/
8806;23:24:31;23:25:37;23:27:43;00:01:06;00:02:06;italian2;beer/still_water/white_wine/arrabiata_vegi/pizza_margherita/
8807;23:25:37;23:25:48;23:27:24;00:00:11;00:01:36;italian2;aperol_spritz/beer/spaghetti_bolo/
8808;23:25:48;23:27:15;23:28:08;00:01:27;00:00:53;italian2;beer/red_wine/cava/
8809;23:26:18;23:30:03;23:31:14;00:03:45;00:01:11;italian2;aperol_spritz/red_wine/
8810;23:30:03;23:30:43;23:32:03;00:00:40;00:01:20;italian2;beer/spaghetti_bolo/
8811;23:30:43;23:31:02;23:34:42;00:00:19;00:03:40;italian2;beer/red_wine/white_wine/
8812;23:31:02;23:31:14;23:33:37;00:00:12;00:02:23;italian2;beer/pizza_pepperoni/
8813;23:31:10;23:32:10;23:32:58;00:01:00;00:00:48;italian2;aperol_spritz/beer/cava/spaghetti_bolo/pizza_margherita/
8814;23:32:10;23:32:58;23:35:55;00:00:48;00:02:57;italian2;aperol_spritz/beer/coke/
8815;23:32:18;23:33:37;23:35:00;00:01:19;00:01:23;italian2;beer/coke/
8816;23:33:26;23:36:25;23:37:52;00:02:59;00:01:27;italian2;beer/cava/spaghetti_bolo/
8817;23:36:25;23:36:52;23:37:20;00:00:27;00:00:28;italian2;beer/sparkling_water/pizza_pepperoni/
8818;23:36:52;23:37:07;23:39:11;00:00:15;00:02:04;italian2;coke/carbonara/
8819;23:37:07;23:37:53;23:38:34;00:00:46;00:00:41;italian2;beer/coke/red_wine/cava/pizza_pepperoni/
8820;23:37:53;23:38:55;23:40:09;00:01:02;00:01:14;italian2;beer/still_water/spaghetti_bolo/
8821;23:38:55;23:39:19;23:39:46;00:00:24;00:00:27;italian2;aperol_spritz/beer/coke/carbonara/quarter_pizza_margherita/
8822;23:39:19;23:39:37;23:40:16;00:00:18;00:00:39;italian2;aperol_spritz/beer/coke/cava/
8823;23:39:37;23:40:25;23:41:42;00:00:48;00:01:17;italian2;aperol_spritz/beer/
8824;23:40:25;23:40:55;23:41:25;00:00:30;00:00:30;italian2;beer/still_water/garlic_bread/arrabiata_vegi/pizza_margherita/
8825;23:40:55;23:41:09;23:42:21;00:00:14;00:01:12;italian2;aperol_spritz/beer/still_water/white_wine/
8826;23:41:09;23:41:38;23:43:08;00:00:29;00:01:30;italian2;aperol_spritz/
8827;23:41:38;23:42:26;23:44:10;00:00:48;00:01:44;italian2;aperol_spritz/still_water/
8828;23:42:26;23:45:42;23:48:01;00:03:16;00:02:19;italian2;beer/coke/still_water/
8829;23:45:42;23:45:45;23:46:06;00:00:03;00:00:21;italian2;beer/
8830;23:45:45;23:46:50;23:47:26;00:01:05;00:00:36;italian2;aperol_spritz/beer/white_wine/spaghetti_bolo/pizza_4_cheeses/
8831;23:46:50;23:47:14;23:47:46;00:00:24;00:00:32;italian2;still_water/
8832;23:47:14;23:48:13;23:49:37;00:00:59;00:01:24;italian2;beer/white_wine/cava/
8833;23:48:13;23:48:18;23:48:48;00:00:05;00:00:30;italian2;still_water/carbonara/
8834;23:48:18;23:48:43;23:49:35;00:00:25;00:00:52;italian2;beer/spaghetti_bolo/quarter_pizza_margherita/
8835;23:48:43;23:48:50;23:50:46;00:00:07;00:01:56;italian2;beer/coke/red_wine/spaghetti_bolo/
8836;23:48:50;23:49:35;23:51:05;00:00:45;00:01:30;italian2;beer/spaghetti_bolo/pizza_pepperoni/
8837;23:48:59;23:50:01;23:51:11;00:01:02;00:01:10;italian2;beer/still_water/cava/
8838;23:50:01;23:50:46;23:52:31;00:00:45;00:01:45;italian2;aperol_spritz/beer/
8839;23:50:02;23:52:02;23:54:28;00:02:00;00:02:26;italian2;beer/spaghetti_bolo/pizza_pepperoni/
8840;23:52:02;23:52:49;23:53:03;00:00:47;00:00:14;italian2;aperol_spritz/beer/
8841;23:52:49;23:52:56;23:53:33;00:00:07;00:00:37;italian2;aperol_spritz/spaghetti_bolo/pizza_margherita/
8842;23:52:56;23:53:03;23:54:58;00:00:07;00:01:55;italian2;aperol_spritz/beer/red_wine/cava/
8843;23:52:57;23:54:51;23:56:17;00:01:54;00:01:26;italian2;aperol_spritz/spaghetti_bolo/pizza_margherita/
8844;23:54:51;23:55:13;23:56:54;00:00:22;00:01:41;italian2;aperol_spritz/coke/spaghetti_bolo/pizza_pepperoni/
8845;23:55:13;23:55:21;23:55:37;00:00:08;00:00:16;italian2;aperol_spritz/beer/coke/red_wine/cava/pizza_margherita/
8846;23:55:21;23:55:49;23:56:52;00:00:28;00:01:03;italian2;beer/arrabiata_vegi/quarter_pizza_pepperoni/
8847;23:55:49;23:56:17;23:57:31;00:00:28;00:01:14;italian2;aperol_spritz/beer/coke/garlic_bread/spaghetti_bolo/pizza_pepperoni/
8848;23:56:00;23:58:43;23:59:16;00:02:43;00:00:33;italian2;aperol_spritz/beer/still_water/
8849;23:58:43;23:59:12;00:00:44;00:00:29;00:01:32;italian2;aperol_spritz/beer/sparkling_water/arrabiata_vegi/
8850;23:59:12;23:59:30;00:01:18;00:00:18;00:01:48;italian2;beer/spaghetti_bolo/pizza_pepperoni/
8851;23:59:30;00:00:43;24:02:13;00:01:13;00:01:30;italian2;aperol_spritz/beer/white_wine/carbonara/arrabiata_vegi/
8852;11:00:09;11:00:43;11:01:35;00:00:34;00:00:52;healthy;red_berry_madness_juice/passion_delight_juice/
8853;11:00:09;11:00:23;11:01:09;00:00:14;00:00:46;healthy;still_water/red_berry_madness_juice/
8854;11:00:23;11:01:09;11:01:40;00:00:46;00:00:31;healthy;passion_delight_juice/caesar_salad/chicken_poke/
8855;11:00:28;11:01:35;11:02:54;00:01:07;00:01:19;healthy;red_berry_madness_juice/caesar_salad/chicken_poke/salmon_poke/
8856;11:00:36;11:01:40;11:02:43;00:01:04;00:01:03;healthy;still_water/red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/greek_salad/chicken_poke/salmon_poke/
8857;11:00:45;11:02:43;11:04:03;00:01:58;00:01:20;healthy;red_berry_madness_juice/tofu_poke/salmon_poke/
8858;11:00:49;11:02:54;11:04:16;00:02:05;00:01:22;healthy;green_&_clean_juice/caesar_salad/salmon_poke/
8859;11:01:23;11:04:03;11:07:11;00:02:40;00:03:08;healthy;red_berry_madness_juice/greek_salad/salmon_poke/
8860;11:01:38;11:04:16;11:04:23;00:02:38;00:00:07;healthy;still_water/red_berry_madness_juice/green_&_clean_juice/greek_salad/tofu_poke/
8861;11:01:39;11:04:23;11:05:21;00:02:44;00:00:58;healthy;still_water/chicken_poke/tofu_poke/salmon_poke/
8862;11:01:45;11:05:21;11:08:15;00:03:36;00:02:54;healthy;red_berry_madness_juice/greek_salad/caesar_salad/salmon_poke/
8863;11:01:46;11:07:11;11:09:05;00:05:25;00:01:54;healthy;passion_delight_juice/tofu_poke/
8864;11:02:23;11:08:15;11:10:21;00:05:52;00:02:06;healthy;still_water/red_berry_madness_juice/
8865;11:02:42;11:09:05;11:10:06;00:06:23;00:01:01;healthy;red_berry_madness_juice/
8866;11:03:52;11:10:06;11:10:43;00:06:14;00:00:37;healthy;red_berry_madness_juice/caesar_salad/chicken_poke/salmon_poke/
8867;11:04:03;11:10:21;11:11:11;00:06:18;00:00:50;healthy;passion_delight_juice/chicken_poke/tofu_poke/
8868;11:04:23;11:10:43;11:10:58;00:06:20;00:00:15;healthy;red_berry_madness_juice/
8869;11:04:31;11:10:58;11:13:28;00:06:27;00:02:30;healthy;red_berry_madness_juice/passion_delight_juice/
8870;11:04:35;11:11:11;11:11:59;00:06:36;00:00:48;healthy;red_berry_madness_juice/caesar_salad/
8871;11:04:45;11:11:59;11:13:49;00:07:14;00:01:50;healthy;still_water/greek_salad/chicken_poke/tofu_poke/
8872;11:05:30;11:13:28;11:14:32;00:07:58;00:01:04;healthy;passion_delight_juice/
8873;11:05:30;11:13:49;11:16:14;00:08:19;00:02:25;healthy;passion_delight_juice/green_&_clean_juice/
8874;11:05:37;11:14:32;11:14:52;00:08:55;00:00:20;healthy;red_berry_madness_juice/passion_delight_juice/caesar_salad/tofu_poke/
8875;11:05:46;11:14:52;11:16:38;00:09:06;00:01:46;healthy;still_water/passion_delight_juice/salmon_poke/
8876;11:05:48;11:16:14;11:18:21;00:10:26;00:02:07;healthy;passion_delight_juice/caesar_salad/salmon_poke/
8877;11:05:52;11:16:38;11:18:02;00:10:46;00:01:24;healthy;sparkling_water/passion_delight_juice/greek_salad/salmon_poke/
8878;11:06:03;11:18:02;11:19:45;00:11:59;00:01:43;healthy;red_berry_madness_juice/passion_delight_juice/bacon_&_baked_brie_salad/chicken_poke/tofu_poke/salmon_poke/
8879;11:06:09;11:18:21;11:19:30;00:12:12;00:01:09;healthy;still_water/red_berry_madness_juice/passion_delight_juice/
8880;11:06:16;11:19:30;11:20:54;00:13:14;00:01:24;healthy;red_berry_madness_juice/bacon_&_baked_brie_salad/chicken_poke/
8881;11:06:21;11:19:45;11:20:16;00:13:24;00:00:31;healthy;red_berry_madness_juice/greek_salad/caesar_salad/tofu_poke/
8882;11:06:32;11:20:16;11:21:30;00:13:44;00:01:14;healthy;sparkling_water/green_&_clean_juice/caesar_salad/salmon_poke/
8883;11:06:44;11:20:54;11:23:00;00:14:10;00:02:06;healthy;still_water/sparkling_water/green_&_clean_juice/tofu_poke/
8884;11:06:45;11:21:30;11:23:38;00:14:45;00:02:08;healthy;red_berry_madness_juice/
8885;11:07:15;11:23:00;11:25:53;00:15:45;00:02:53;healthy;red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/
8886;11:07:16;11:23:38;11:24:02;00:16:22;00:00:24;healthy;still_water/red_berry_madness_juice/
8887;11:07:27;11:24:02;11:24:38;00:16:35;00:00:36;healthy;red_berry_madness_juice/passion_delight_juice/chicken_poke/
8888;11:07:32;11:24:38;11:26:10;00:17:06;00:01:32;healthy;red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/caesar_salad/chicken_poke/
8889;11:08:00;11:25:53;11:28:16;00:17:53;00:02:23;healthy;red_berry_madness_juice/passion_delight_juice/bacon_&_baked_brie_salad/chicken_poke/salmon_poke/
8890;11:08:05;11:26:10;11:29:37;00:18:05;00:03:27;healthy;passion_delight_juice/
8891;11:08:12;11:28:16;11:30:05;00:20:04;00:01:49;healthy;red_berry_madness_juice/passion_delight_juice/caesar_salad/chicken_poke/tofu_poke/
8892;11:08:35;11:29:37;11:30:14;00:21:02;00:00:37;healthy;red_berry_madness_juice/caesar_salad/chicken_poke/salmon_poke/
8893;11:09:06;11:30:05;11:32:18;00:20:59;00:02:13;healthy;still_water/sparkling_water/red_berry_madness_juice/salmon_poke/
8894;11:10:16;11:30:14;11:31:37;00:19:58;00:01:23;healthy;still_water/sparkling_water/red_berry_madness_juice/passion_delight_juice/
8895;11:10:16;11:31:37;11:33:53;00:21:21;00:02:16;healthy;red_berry_madness_juice/green_&_clean_juice/
8896;11:10:18;11:32:18;11:32:26;00:22:00;00:00:08;healthy;still_water/sparkling_water/red_berry_madness_juice/caesar_salad/salmon_poke/
8897;11:10:22;11:32:26;11:34:52;00:22:04;00:02:26;healthy;sparkling_water/passion_delight_juice/
8898;11:10:23;11:33:53;11:36:01;00:23:30;00:02:08;healthy;red_berry_madness_juice/greek_salad/caesar_salad/
8899;11:11:27;11:34:52;11:35:22;00:23:25;00:00:30;healthy;sparkling_water/red_berry_madness_juice/
8900;11:11:58;11:35:22;11:37:15;00:23:24;00:01:53;healthy;red_berry_madness_juice/
8901;11:12:06;11:36:01;11:36:08;00:23:55;00:00:07;healthy;red_berry_madness_juice/
8903;11:12:43;11:36:08;11:37:07;00:23:25;00:00:59;healthy;red_berry_madness_juice/tofu_poke/salmon_poke/
8904;11:12:50;11:37:07;11:38:43;00:24:17;00:01:36;healthy;passion_delight_juice/
8905;11:12:51;11:37:15;11:38:09;00:24:24;00:00:54;healthy;still_water/caesar_salad/salmon_poke/
8908;11:13:26;11:38:09;11:41:45;00:24:43;00:03:36;healthy;red_berry_madness_juice/passion_delight_juice/chicken_poke/
8909;11:13:35;11:38:43;11:39:54;00:25:08;00:01:11;healthy;sparkling_water/red_berry_madness_juice/salmon_poke/
8911;11:14:32;11:39:54;11:40:09;00:25:22;00:00:15;healthy;red_berry_madness_juice/caesar_salad/bacon_&_baked_brie_salad/chicken_poke/salmon_poke/
8913;11:14:38;11:40:09;11:40:41;00:25:31;00:00:32;healthy;still_water/red_berry_madness_juice/passion_delight_juice/caesar_salad/salmon_poke/
8914;11:14:52;11:40:41;11:41:16;00:25:49;00:00:35;healthy;red_berry_madness_juice/greek_salad/chicken_poke/salmon_poke/
8915;11:15:10;11:41:16;11:42:26;00:26:06;00:01:10;healthy;passion_delight_juice/chicken_poke/
8917;11:15:35;11:41:45;11:45:21;00:26:10;00:03:36;healthy;still_water/green_&_clean_juice/caesar_salad/salmon_poke/
8919;11:16:00;11:42:26;11:43:44;00:26:26;00:01:18;healthy;red_berry_madness_juice/passion_delight_juice/chicken_poke/
8920;11:16:29;11:43:44;11:44:47;00:27:15;00:01:03;healthy;sparkling_water/red_berry_madness_juice/green_&_clean_juice/greek_salad/caesar_salad/chicken_poke/tofu_poke/
8921;11:16:48;11:44:47;11:45:44;00:27:59;00:00:57;healthy;passion_delight_juice/green_&_clean_juice/chicken_poke/
8923;11:17:03;11:45:21;11:46:27;00:28:18;00:01:06;healthy;red_berry_madness_juice/salmon_poke/
8928;11:18:10;11:45:44;11:47:58;00:27:34;00:02:14;healthy;red_berry_madness_juice/passion_delight_juice/greek_salad/caesar_salad/tofu_poke/
8929;11:18:16;11:46:27;11:48:27;00:28:11;00:02:00;healthy;passion_delight_juice/
8932;11:20:00;11:47:58;11:48:37;00:27:58;00:00:39;healthy;red_berry_madness_juice/
8941;11:22:12;11:48:27;11:49:11;00:26:15;00:00:44;healthy;red_berry_madness_juice/chicken_poke/
8942;11:22:27;11:48:37;11:49:16;00:26:10;00:00:39;healthy;red_berry_madness_juice/
8944;11:22:40;11:49:11;11:52:24;00:26:31;00:03:13;healthy;still_water/sparkling_water/passion_delight_juice/bacon_&_baked_brie_salad/
8946;11:23:01;11:49:16;11:50:50;00:26:15;00:01:34;healthy;still_water/red_berry_madness_juice/greek_salad/
8947;11:23:02;11:50:50;11:52:28;00:27:48;00:01:38;healthy;red_berry_madness_juice/
8948;11:23:05;11:52:24;11:52:35;00:29:19;00:00:11;healthy;still_water/caesar_salad/chicken_poke/
8949;11:23:21;11:52:28;11:53:03;00:29:07;00:00:35;healthy;red_berry_madness_juice/
8951;11:23:32;11:52:35;11:54:01;00:29:03;00:01:26;healthy;sparkling_water/
8953;11:23:47;11:53:03;11:54:46;00:29:16;00:01:43;healthy;still_water/red_berry_madness_juice/
8954;11:23:48;11:54:01;11:54:33;00:30:13;00:00:32;healthy;still_water/sparkling_water/red_berry_madness_juice/
8955;11:24:00;11:54:33;11:55:50;00:30:33;00:01:17;healthy;red_berry_madness_juice/greek_salad/chicken_poke/salmon_poke/
8957;11:24:24;11:54:46;11:56:49;00:30:22;00:02:03;healthy;sparkling_water/red_berry_madness_juice/
8958;11:24:37;11:55:50;11:57:06;00:31:13;00:01:16;healthy;still_water/red_berry_madness_juice/
8959;11:24:42;11:56:49;12:00:21;00:32:07;00:03:32;healthy;red_berry_madness_juice/salmon_poke/
8962;11:25:21;11:57:06;12:00:23;00:31:45;00:03:17;healthy;red_berry_madness_juice/caesar_salad/chicken_poke/tofu_poke/
8965;11:25:56;12:00:21;12:02:18;00:34:25;00:01:57;healthy;red_berry_madness_juice/
8969;11:27:01;12:00:23;12:01:14;00:33:22;00:00:51;healthy;red_berry_madness_juice/passion_delight_juice/
8971;11:27:42;12:01:14;12:03:35;00:33:32;00:02:21;healthy;sparkling_water/passion_delight_juice/greek_salad/caesar_salad/chicken_poke/tofu_poke/salmon_poke/
8972;11:27:58;12:02:18;12:04:19;00:34:20;00:02:01;healthy;red_berry_madness_juice/
8974;11:28:13;12:03:35;12:04:52;00:35:22;00:01:17;healthy;red_berry_madness_juice/
8977;11:29:50;12:04:19;12:06:13;00:34:29;00:01:54;healthy;red_berry_madness_juice/
8978;11:30:08;12:04:52;12:05:58;00:34:44;00:01:06;healthy;sparkling_water/red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/greek_salad/chicken_poke/
8980;11:30:35;12:05:58;12:07:36;00:35:23;00:01:38;healthy;still_water/sparkling_water/greek_salad/salmon_poke/
8986;11:31:41;12:06:13;12:07:49;00:34:32;00:01:36;healthy;red_berry_madness_juice/passion_delight_juice/caesar_salad/chicken_poke/salmon_poke/
8991;11:32:36;12:07:36;12:08:32;00:35:00;00:00:56;healthy;red_berry_madness_juice/salmon_poke/
8994;11:34:29;12:07:49;12:09:06;00:33:20;00:01:17;healthy;still_water/red_berry_madness_juice/green_&_clean_juice/
8995;11:34:31;12:08:32;12:11:02;00:34:01;00:02:30;healthy;still_water/passion_delight_juice/
8997;11:34:55;12:09:06;12:09:33;00:34:11;00:00:27;healthy;still_water/red_berry_madness_juice/chicken_poke/
8999;11:35:17;12:09:33;12:10:10;00:34:16;00:00:37;healthy;sparkling_water/red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/bacon_&_baked_brie_salad/
9000;11:35:21;12:10:10;12:10:47;00:34:49;00:00:37;healthy;still_water/passion_delight_juice/
9001;11:35:43;12:10:47;12:12:53;00:35:04;00:02:06;healthy;red_berry_madness_juice/green_&_clean_juice/caesar_salad/
9002;11:35:55;12:11:02;12:12:49;00:35:07;00:01:47;healthy;passion_delight_juice/chicken_poke/
9004;11:37:34;12:12:49;12:15:35;00:35:15;00:02:46;healthy;sparkling_water/red_berry_madness_juice/caesar_salad/chicken_poke/
9005;11:37:36;12:12:53;12:16:07;00:35:17;00:03:14;healthy;green_&_clean_juice/greek_salad/bacon_&_baked_brie_salad/chicken_poke/salmon_poke/
9007;11:37:46;12:15:35;12:16:06;00:37:49;00:00:31;healthy;red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/chicken_poke/
9008;11:37:57;12:16:06;12:16:41;00:38:09;00:00:35;healthy;red_berry_madness_juice/
9011;11:38:53;12:16:07;12:18:51;00:37:14;00:02:44;healthy;still_water/green_&_clean_juice/greek_salad/bacon_&_baked_brie_salad/chicken_poke/salmon_poke/
9012;11:39:21;12:16:41;12:16:59;00:37:20;00:00:18;healthy;still_water/green_&_clean_juice/bacon_&_baked_brie_salad/chicken_poke/
9013;11:39:38;12:16:59;12:19:51;00:37:21;00:02:52;healthy;still_water/red_berry_madness_juice/passion_delight_juice/chicken_poke/salmon_poke/
9017;11:40:30;12:18:51;12:20:31;00:38:21;00:01:40;healthy;red_berry_madness_juice/passion_delight_juice/green_&_clean_juice/salmon_poke/
9020;11:41:40;12:19:51;12:20:35;00:38:11;00:00:44;healthy;still_water/green_&_clean_juice/greek_salad/salmon_poke/
